"Country or Area","Year","Value","Value Footnotes"
"Kuwait","2010","30.3673169362009",""
"Kuwait","2009","30.0464513199879",""
"Kuwait","2008","30.6159958789455",""
"Kuwait","2007","29.447434361937",""
"Kuwait","2006","30.5152915578224",""
"Kuwait","2005","31.1572533198857",""
"Kuwait","2004","28.9257571025456",""
"Kuwait","2003","28.3140133049638",""
"Kuwait","2002","28.4285632682235",""
"Kuwait","2001","29.1030276622687",""
"Kuwait","2000","28.0974352006656",""
"Kuwait","1999","29.708587470888",""
"Kuwait","1998","30.0457534746093",""
"Kuwait","1997","33.5701054829496",""
"Kuwait","1996","31.6377535571811",""
"Kuwait","1995","34.5633030981834",""
"Kuwait","1994","23.6128647361349",""
"Kuwait","1993","18.9211619153874",""
"Kuwait","1992","11.1589564845549",""
"Kuwait","1991","5.09618578441938",""
"Kuwait","1990","23.4553523833197",""
"Kyrgyzstan","2011","1.22427448250821",""
"Kyrgyzstan","2010","1.15353745053403",""
"Kyrgyzstan","2009","1.20696066145789",""
"Kyrgyzstan","2008","1.09432694908908",""
"Kyrgyzstan","2007","1.14988867998871",""
"Kyrgyzstan","2006","1.01820620195922",""
"Kyrgyzstan","2005","1.04067443535108",""
"Kyrgyzstan","2004","1.14043304757028",""
"Kyrgyzstan","2003","1.06361932131113",""
"Kyrgyzstan","2002","0.96889711263994",""
"Kyrgyzstan","2001","0.757929874771509",""
"Kyrgyzstan","2000","0.914002442051727",""
"Kyrgyzstan","1999","0.931184672367987",""
"Kyrgyzstan","1998","1.20716271375472",""
"Kyrgyzstan","1997","1.15675475279595",""
"Kyrgyzstan","1996","1.19955568100472",""
"Kyrgyzstan","1995","0.966232482276762",""
"Kyrgyzstan","1994","1.33191436811251",""
"Kyrgyzstan","1993","1.84303536863903",""
"Kyrgyzstan","1992","2.42642506191356",""
"Lao People's Democratic Republic","2011","0.184437676210653",""
"Lao People's Democratic Republic","2010","0.198953423957579",""
"Lao People's Democratic Republic","2009","0.157375245055495",""
"Lao People's Democratic Republic","2008","0.159483424923446",""
"Lao People's Democratic Republic","2007","0.156113188181222",""
"Lao People's Democratic Republic","2006","0.268062375231728",""
"Lao People's Democratic Republic","2005","0.247605707549728",""
"Lao People's Democratic Republic","2004","0.249652226522307",""
"Lao People's Democratic Republic","2003","0.201000557209744",""
"Lao People's Democratic Republic","2002","0.212273217865036",""
"Lao People's Democratic Republic","2001","0.164909347407731",""
"Lao People's Democratic Republic","2000","0.180346013877153",""
"Lao People's Democratic Republic","1999","0.180645644721757",""
"Lao People's Democratic Republic","1998","0.138193827296748",""
"Lao People's Democratic Republic","1997","0.125189827818811",""
"Lao People's Democratic Republic","1996","0.101481332340805",""
"Lao People's Democratic Republic","1995","0.0775332384133584",""
"Lao People's Democratic Republic","1994","0.0632887840439204",""
"Lao People's Democratic Republic","1993","0.0602465141084006",""
"Lao People's Democratic Republic","1992","0.061961476063886",""
"Lao People's Democratic Republic","1991","0.0579007949765901",""
"Lao People's Democratic Republic","1990","0.0552920000376956",""
"Latvia","2011","3.76182378091864",""
"Latvia","2010","3.97656706301163",""
"Latvia","2009","3.49107978509111",""
"Latvia","2008","3.69571164938936",""
"Latvia","2007","3.83763428307224",""
"Latvia","2006","3.45112291619166",""
"Latvia","2005","3.22160670042859",""
"Latvia","2004","3.15918077538251",""
"Latvia","2003","3.09833594139297",""
"Latvia","2002","2.87060369979903",""
"Latvia","2001","2.92226866481133",""
"Latvia","2000","2.63178747795154",""
"Latvia","1999","2.85149054863165",""
"Latvia","1998","3.34254115503282",""
"Latvia","1997","3.43560782181097",""
"Latvia","1996","3.86195488354781",""
"Latvia","1995","3.8748350072428",""
"Latvia","1994","4.48093958923659",""
"Latvia","1993","4.71401536165768",""
"Latvia","1992","5.18459498810174",""
"Lebanon","2011","4.57504435469914",""
"Lebanon","2010","4.62821174948607",""
"Lebanon","2009","4.92424658411594",""
"Lebanon","2008","4.12506927709117",""
"Lebanon","2007","3.2659033149565",""
"Lebanon","2006","3.55300977517897",""
"Lebanon","2005","4.0745824099888",""
"Lebanon","2004","4.36871383559504",""
"Lebanon","2003","4.936886976269",""
"Lebanon","2002","4.5613189085005",""
"Lebanon","2001","4.82620711222302",""
"Lebanon","2000","4.7240373619173",""
"Lebanon","1999","5.22511947580801",""
"Lebanon","1998","5.348567475933",""
"Lebanon","1997","5.06170397689023",""
"Lebanon","1996","4.49571049539821",""
"Lebanon","1995","4.4921688689216",""
"Lebanon","1994","4.28381081856099",""
"Lebanon","1993","4.01986030359252",""
"Lebanon","1992","4.02583182487629",""
"Lebanon","1991","3.45187654883445",""
"Lebanon","1990","3.36715872141483",""
"Lesotho","2011","1.08410083980614",""
"Lesotho","2010","1.12442052226046",""
"Lesotho","2009","1.06147075717898",""
"Lesotho","2008","1.05610843530496",""
"Lesotho","2007","0.7537304733038",""
"Lesotho","2006","0.744582725430102",""
"Lesotho","2005","0.736886788337996",""
"Liberia","2011","0.218418426662568",""
"Liberia","2010","0.202899198835773",""
"Liberia","2009","0.138180371797019",""
"Liberia","2008","0.156755739760842",""
"Liberia","2007","0.19260033375976",""
"Liberia","2006","0.224258750392565",""
"Liberia","2005","0.226538984508466",""
"Liberia","2004","0.196900249101705",""
"Liberia","2003","0.170191170793881",""
"Liberia","2002","0.163605502767634",""
"Liberia","2001","0.167528353291516",""
"Liberia","2000","0.150891365326311",""
"Liberia","1999","0.148458560301704",""
"Liberia","1998","0.151950384760475",""
"Liberia","1997","0.150382828321263",""
"Liberia","1996","0.156837675476533",""
"Liberia","1995","0.160437343533721",""
"Liberia","1994","0.15800179085436",""
"Liberia","1993","0.160837421605115",""
"Liberia","1992","0.142799328822008",""
"Liberia","1991","0.138440316350929",""
"Liberia","1990","0.230181793799637",""
"Libyan Arab Jamahiriya","2011","6.39342246969761",""
"Libyan Arab Jamahiriya","2010","10.9355373263504",""
"Libyan Arab Jamahiriya","2009","10.4482901250351",""
"Libyan Arab Jamahiriya","2008","9.51941607727328",""
"Libyan Arab Jamahiriya","2007","9.20601483057736",""
"Libyan Arab Jamahiriya","2006","9.58589548006454",""
"Libyan Arab Jamahiriya","2005","9.31424358069158",""
"Libyan Arab Jamahiriya","2004","9.14452714726711",""
"Libyan Arab Jamahiriya","2003","9.06705772052288",""
"Libyan Arab Jamahiriya","2002","8.95671607442829",""
"Libyan Arab Jamahiriya","2001","9.14679471661789",""
"Libyan Arab Jamahiriya","2000","9.10199616126549",""
"Libyan Arab Jamahiriya","1999","8.76116050084244",""
"Libyan Arab Jamahiriya","1998","9.07811703971062",""
"Libyan Arab Jamahiriya","1997","9.13334397433812",""
"Libyan Arab Jamahiriya","1996","9.12854713547944",""
"Libyan Arab Jamahiriya","1995","9.69345897385616",""
"Libyan Arab Jamahiriya","1994","9.48168572105645",""
"Libyan Arab Jamahiriya","1993","8.5447625186457",""
"Libyan Arab Jamahiriya","1992","8.35581943364906",""
"Libyan Arab Jamahiriya","1991","9.83218614914732",""
"Libyan Arab Jamahiriya","1990","8.6341882304168",""
"Liechtenstein","2011","",""
"Liechtenstein","2010","",""
"Liechtenstein","2009","",""
"Liechtenstein","2008","",""
"Liechtenstein","2007","",""
"Lithuania","2011","4.513909092701",""
"Lithuania","2010","4.35959050428277",""
"Lithuania","2009","4.00276275776739",""
"Lithuania","2008","4.67925117153574",""
"Lithuania","2007","4.62328123863668",""
"Lithuania","2006","4.41332658601793",""
"Lithuania","2005","4.25743843065953",""
"Lithuania","2004","3.99895267664469",""
"Lithuania","2003","3.82285572207044",""
"Lithuania","2002","3.86160202020793",""
"Lithuania","2001","3.73202602483927",""
"Lithuania","2000","3.48729378701286",""
"Lithuania","1999","3.87789342870381",""
"Lithuania","1998","4.55125775993045",""
"Lithuania","1997","4.2807414564119",""
"Lithuania","1996","4.36255619781631",""
"Lithuania","1995","4.46640577561845",""
"Lithuania","1994","4.75559535693583",""
"Lithuania","1993","4.76475916600101",""
"Lithuania","1992","6.00338540643173",""
"Luxembourg","2011","20.9787159047774",""
"Luxembourg","2010","21.5954340057296",""
"Luxembourg","2009","20.8631684186013",""
"Luxembourg","2008","22.4470275594591",""
"Luxembourg","2007","23.1432728524819",""
"Luxembourg","2006","24.343942309136",""
"Luxembourg","2005","25.2210520108246",""
"Luxembourg","2004","24.9556879888738",""
"Luxembourg","2003","22.158066291421",""
"Luxembourg","2002","21.2318972592239",""
"Luxembourg","2001","19.9955922814942",""
"Luxembourg","2000","18.893696788203",""
"Luxembourg","1999","17.8219390263131",""
"Luxembourg","1998","17.2743416448663",""
"Luxembourg","1997","18.9034570776158",""
"Luxembourg","1996","20.380882793403",""
"Luxembourg","1995","20.3766145945628",""
"Luxembourg","1994","25.3223327990856",""
"Luxembourg","1993","27.1875376438657",""
"Luxembourg","1992","27.0104240386507",""
"Luxembourg","1991","27.4770161352942",""
"Luxembourg","1990","26.20177584536",""
"Madagascar","2011","0.112992456178888",""
"Madagascar","2010","0.0989833645263093",""
"Madagascar","2009","0.0924993760884907",""
"Madagascar","2008","0.09974082622962",""
"Madagascar","2007","0.093705169830215",""
"Madagascar","2006","0.0894051702405476",""
"Madagascar","2005","0.0952316828166741",""
"Madagascar","2004","0.10177299157305",""
"Madagascar","2003","0.0986640108667446",""
"Madagascar","2002","0.0738394394512581",""
"Madagascar","2001","0.107283197646283",""
"Madagascar","2000","0.119012987834532",""
"Madagascar","1999","0.126134972331779",""
"Madagascar","1998","0.117520568455763",""
"Madagascar","1997","0.118742384016346",""
"Madagascar","1996","0.101694950659982",""
"Madagascar","1995","0.097586579650543",""
"Madagascar","1994","0.100956889217389",""
"Madagascar","1993","0.0846864534449279",""
"Madagascar","1992","0.085217189084809",""
"Madagascar","1991","0.0903014699535655",""
"Madagascar","1990","0.085435789451074",""
"Malawi","2011","0.0780488811570231",""
"Malawi","2010","0.0808446608809264",""
"Malawi","2009","0.0724676803625909",""
"Malawi","2008","0.0811822178017339",""
"Malawi","2007","0.0695228835159553",""
"Malawi","2006","0.0716451243599961",""
"Malawi","2005","0.070929827170298",""
"Malawi","2004","0.0776048164501315",""
"Malawi","2003","0.0782014388900687",""
"Malawi","2002","0.0740977152421216",""
"Malawi","2001","0.0779261863764141",""
"Malawi","2000","0.0800025897637556",""
"Malawi","1999","0.0905702839456275",""
"Malawi","1998","0.0774512204467588",""
"Malawi","1997","0.0729575263360898",""
"Malawi","1996","0.0700655894158706",""
"Malawi","1995","0.0732364752738968",""
"Malawi","1994","0.0729548504999676",""
"Malawi","1993","0.070716132168987",""
"Malawi","1992","0.0672572815185799",""
"Malawi","1991","0.0683467532755311",""
"Malawi","1990","0.0648228037255364",""
"Malaysia","2011","7.84773810381513",""
"Malaysia","2010","7.94279221108767",""
"Malaysia","2009","7.33892868611391",""
"Malaysia","2008","7.62710697995645",""
"Malaysia","2007","7.01595076777388",""
"Malaysia","2006","6.48182006235553",""
"Malaysia","2005","6.86335145603148",""
"Malaysia","2004","6.596962620553",""
"Malaysia","2003","6.43881173230723",""
"Malaysia","2002","5.5349424372573",""
"Malaysia","2001","5.71421195631049",""
"Malaysia","2000","5.40559843704414",""
"Malaysia","1999","4.71410952667465",""
"Malaysia","1998","5.10786946327178",""
"Malaysia","1997","5.72420239811958",""
"Malaysia","1996","5.89725901395924",""
"Malaysia","1995","5.84462364828736",""
"Malaysia","1994","4.65249622572804",""
"Malaysia","1993","4.65563992627939",""
"Malaysia","1992","3.92073620815125",""
"Malaysia","1991","3.66602729251789",""
"Malaysia","1990","3.10760032742673",""
"Maldives","2011","3.32495993541468",""
"Maldives","2010","3.29889712429458",""
"Maldives","2009","3.33822498905087",""
"Maldives","2008","3.21315116156805",""
"Maldives","2007","2.97415317334925",""
"Maldives","2006","2.93045158094609",""
"Maldives","2005","2.35367435545877",""
"Maldives","2004","2.65774602143553",""
"Maldives","2003","2.07835003511895",""
"Maldives","2002","2.438242502909",""
"Maldives","2001","2.07223611985962",""
"Maldives","2000","1.82849181469871",""
"Maldives","1999","1.74125463627662",""
"Maldives","1998","1.27378393956629",""
"Maldives","1997","1.43048290013146",""
"Maldives","1996","1.27276100199873",""
"Maldives","1995","1.12271140775213",""
"Maldives","1994","0.919466256566272",""
"Maldives","1993","0.926125054042832",""
"Maldives","1992","1.11041722438483",""
"Maldives","1991","0.776476259556773",""
"Maldives","1990","0.713493530499076",""
"Mali","2011","0.0867357849421821",""
"Mali","2010","0.0883585332463032",""
"Mali","2009","0.0846482737746857",""
"Mali","2008","0.0814994391587526",""
"Mali","2007","0.079243627171592",""
"Mali","2006","0.0764606352092341",""
"Mali","2005","0.0752362104562183",""
"Mali","2004","0.0757295296543591",""
"Mali","2003","0.0751719937820289",""
"Mali","2002","0.0778372975288583",""
"Mali","2001","0.0784587903473787",""
"Mali","2000","0.0800547571544953",""
"Mali","1999","0.0797548797731813",""
"Mali","1998","0.0785324686623701",""
"Mali","1997","0.0554181793432771",""
"Mali","1996","0.0528846993170903",""
"Mali","1995","0.0522175632419398",""
"Mali","1994","0.0527478805156767",""
"Mali","1993","0.0532735786210223",""
"Mali","1992","0.0533125917741302",""
"Mali","1991","0.0536712931707663",""
"Mali","1990","0.0529509675083054",""
"Malta","2011","5.89154368649673",""
"Malta","2010","6.16436014672574",""
"Malta","2009","5.6539189163624",""
"Malta","2008","6.08267664141294",""
"Malta","2007","6.50817169883432",""
"Malta","2006","6.17938759049796",""
"Malta","2005","6.5073695530046",""
"Malta","2004","6.2304475155505",""
"Malta","2003","6.26913718157313",""
"Malta","2002","5.60109185783923",""
"Malta","2001","6.0770686064588",""
"Malta","2000","5.06594868095277",""
"Malta","1999","5.78453893856786",""
"Malta","1998","5.31399248924912",""
"Malta","1997","6.2856644567522",""
"Malta","1996","5.63802928532373",""
"Malta","1995","5.37608533549031",""
"Malta","1994","6.21961359433782",""
"Malta","1993","6.87832956296346",""
"Malta","1992","5.32083350700234",""
"Malta","1991","5.46836130058938",""
"Malta","1990","5.80396221638977",""
"Marshall Islands","2011","",""
"Marshall Islands","2010","",""
"Marshall Islands","2009","",""
"Marshall Islands","2008","",""
"Marshall Islands","2007","",""
"Marshall Islands","2006","",""
"Marshall Islands","2005","",""
"Marshall Islands","2004","",""
"Marshall Islands","2003","",""
"Marshall Islands","2002","",""
"Marshall Islands","2001","",""
"Marshall Islands","2000","",""
"Marshall Islands","1999","",""
"Marshall Islands","1998","",""
"Marshall Islands","1997","",""
"Marshall Islands","1996","",""
"Marshall Islands","1995","",""
"Marshall Islands","1994","",""
"Marshall Islands","1993","",""
"Marshall Islands","1992","",""
"Marshall Islands","1991","",""
"Marshall Islands","1990","",""
"Martinique","2011","6.09811023896477",""
"Martinique","2010","5.65406551732741",""
"Martinique","2009","5.67408672089431",""
"Martinique","2008","5.32589778711534",""
"Martinique","2007","5.39130762032119",""
"Martinique","2006","5.94908897921404",""
"Martinique","2005","6.2565736006017",""
"Martinique","2004","6.07074568820179",""
"Martinique","2003","5.78572502759206",""
"Martinique","2002","5.30456951739987",""
"Martinique","2001","5.4550554107836",""
"Martinique","2000","5.51504617282087",""
"Martinique","1999","5.46378777107691",""
"Martinique","1998","5.48253378530356",""
"Martinique","1997","5.42355695685487",""
"Martinique","1996","5.44917704446706",""
"Martinique","1995","5.52930009546125",""
"Martinique","1994","5.56307964321672",""
"Martinique","1993","5.53066222060126",""
"Martinique","1992","5.63745064923973",""
"Martinique","1991","5.09946092092214",""
"Martinique","1990","5.7696801298897",""
"Mauritania","2011","0.623915168213575",""
"Mauritania","2010","0.59230042499903",""
"Mauritania","2009","0.60593866402812",""
"Mauritania","2008","0.565653520215747",""
"Mauritania","2007","0.553898049781429",""
"Mauritania","2006","0.49720682469385",""
"Mauritania","2005","0.504681574132817",""
"Mauritania","2004","0.502867195234705",""
"Mauritania","2003","0.468627462220135",""
"Mauritania","2002","0.470253847963687",""
"Mauritania","2001","0.45978670940742",""
"Mauritania","2000","0.433308284975231",""
"Mauritania","1999","0.43120835060103",""
"Mauritania","1998","0.416981171286437",""
"Mauritania","1997","1.19531361709656",""
"Mauritania","1996","1.23717897250401",""
"Mauritania","1995","1.27082687196816",""
"Mauritania","1994","1.37627749088948",""
"Mauritania","1993","1.3433112449307",""
"Mauritania","1992","1.3736539313961",""
"Mauritania","1991","1.32135890611037",""
"Mauritania","1990","1.31704264923329",""
"Mauritius","2011","3.17136957349119",""
"Mauritius","2010","3.18232426691716",""
"Mauritius","2009","3.01288920080108",""
"Mauritius","2008","3.08147230196773",""
"Mauritius","2007","3.02383161635967",""
"Mauritius","2006","2.98419752112176",""
"Mauritius","2005","2.71830761771574",""
"Mauritius","2004","2.55762489316619",""
"Mauritius","2003","2.54280366163661",""
"Mauritius","2002","2.40700283242644",""
"Mauritius","2001","2.4011749624178",""
"Mauritius","2000","2.2710997744576",""
"Mauritius","1999","2.0638482197739",""
"Mauritius","1998","1.86169269426364",""
"Mauritius","1997","1.73076406792754",""
"Mauritius","1996","1.70798404119801",""
"Mauritius","1995","1.62122079321258",""
"Mauritius","1994","1.45819827599362",""
"Mauritius","1993","1.61572585894393",""
"Mauritius","1992","1.57803887237424",""
"Mauritius","1991","1.42436557535551",""
"Mauritius","1990","1.38571976531091",""
"Mexico","2011","3.90871249629266",""
"Mexico","2010","3.77536149121997",""
"Mexico","2009","3.87016526632183",""
"Mexico","2008","4.12715976655042",""
"Mexico","2007","4.04181370182577",""
"Mexico","2006","3.97167565429641",""
"Mexico","2005","3.93236462117043",""
"Mexico","2004","3.7645053484797",""
"Mexico","2003","3.7565465402891",""
"Mexico","2002","3.67171893587871",""
"Mexico","2001","3.75580747070741",""
"Mexico","2000","3.68244107475733",""
"Mexico","1999","3.73943982854582",""
"Mexico","1998","3.71541066309378",""
"Mexico","1997","3.62788928378647",""
"Mexico","1996","3.51313431445572",""
"Mexico","1995","3.44147953038771",""
"Mexico","1994","3.72170312031408",""
"Mexico","1993","3.60539273068644",""
"Mexico","1992","3.6620600571876",""
"Mexico","1991","3.71343329090079",""
"Mexico","1990","3.65127991675918",""
"Micronesia, Federated States of","2011","1.24095954517327",""
"Micronesia, Federated States of","2010","1.16784566537025",""
"Micronesia, Federated States of","2009","1.62220747622208",""
"Micronesia, Federated States of","2008","1.1580221631036",""
"Micronesia, Federated States of","2007","1.36077147777767",""
"Micronesia, Federated States of","2006","1.17970213651761",""
"Micronesia, Federated States of","2005","1.13948473605906",""
"Micronesia, Federated States of","2004","1.3763077644851",""
"Micronesia, Federated States of","2003","1.37320251647693",""
"Micronesia, Federated States of","2002","1.37105895329164",""
"Micronesia, Federated States of","2001","1.64239992535224",""
"Micronesia, Federated States of","2000","1.2629526203109",""
"Micronesia, Federated States of","1999","1.0884535470466",""
"Micronesia, Federated States of","1998","0.745352747699471",""
"Micronesia, Federated States of","1997","0.709702689252208",""
"Mongolia","2011","6.92736135856066",""
"Mongolia","2010","4.24320852216469",""
"Mongolia","2009","4.13600885854212",""
"Mongolia","2008","3.80929637037504",""
"Mongolia","2007","3.88875513088674",""
"Mongolia","2006","3.71070320094269",""
"Mongolia","2005","3.42243386310401",""
"Mongolia","2004","3.42571891895357",""
"Mongolia","2003","3.25464363332179",""
"Mongolia","2002","3.39199199748203",""
"Mongolia","2001","3.25831756327002",""
"Mongolia","2000","3.13094203772055",""
"Mongolia","1999","3.17903776496646",""
"Mongolia","1998","3.27219184095214",""
"Mongolia","1997","3.30163337005287",""
"Mongolia","1996","3.47135368328903",""
"Mongolia","1995","3.44828971181382",""
"Mongolia","1994","3.49089702826418",""
"Mongolia","1993","4.11544769762074",""
"Mongolia","1992","4.93776846703291",""
"Mongolia","1991","5.50396291689079",""
"Mongolia","1990","4.59852648090181",""
"Montenegro","2011","4.14177370602149",""
"Montenegro","2010","4.1632955853941",""
"Montenegro","2009","2.94824412987885",""
"Montenegro","2008","4.44557414624448",""
"Montenegro","2007","3.64444480414373",""
"Montenegro","2006","3.86404238280047",""
"Montserrat","2011","",""
"Montserrat","2010","",""
"Montserrat","2009","",""
"Montserrat","2008","",""
"Montserrat","2007","",""
"Montserrat","2006","",""
"Montserrat","2005","",""
"Montserrat","2004","",""
"Montserrat","2003","",""
"Montserrat","2002","",""
"Montserrat","2001","",""
"Montserrat","2000","",""
"Montserrat","1999","",""
"Montserrat","1998","",""
"Montserrat","1997","",""
"Montserrat","1996","",""
"Montserrat","1995","",""
"Montserrat","1994","",""
"Montserrat","1993","",""
"Montserrat","1992","",""
"Montserrat","1991","",""
"Montserrat","1990","",""
"Morocco","2011","1.7635315593942",""
"Morocco","2010","1.76846543683847",""
"Morocco","2009","1.6780009466513",""
"Morocco","2008","1.7089285721785",""
"Morocco","2007","1.63912658672559",""
"Morocco","2006","1.56029477385777",""
"Morocco","2005","1.51936324923997",""
"Morocco","2004","1.45066981915084",""
"Morocco","2003","1.26951569876936",""
"Morocco","2002","1.30509248555249",""
"Morocco","2001","1.29957245672777",""
"Morocco","2000","1.18094520180217",""
"Morocco","1999","1.16843271333471",""
"Morocco","1998","1.14368007522065",""
"Morocco","1997","1.15309036110285",""
"Morocco","1996","1.14531692926756",""
"Morocco","1995","1.1319515420753",""
"Morocco","1994","1.12183544728991",""
"Morocco","1993","1.08527656075333",""
"Morocco","1992","1.01836962099851",""
"Morocco","1991","0.99394593232491",""
"Morocco","1990","0.954089759121935",""
"Mozambique","2011","0.133514340353813",""
"Mozambique","2010","0.119952276573902",""
"Mozambique","2009","0.110036567316717",""
"Mozambique","2008","0.102780601009774",""
"Mozambique","2007","0.107836382395991",""
"Mozambique","2006","0.0917288609788794",""
"Mozambique","2005","0.0867428074585624",""
"Mozambique","2004","0.0940126358523412",""
"Mozambique","2003","0.0965026220899631",""
"Mozambique","2002","0.0821852852815859",""
"Mozambique","2001","0.0841318344003762",""
"Mozambique","2000","0.0738391445914441",""
"Mozambique","1999","0.0667547584568287",""
"Mozambique","1998","0.0653057486485158",""
"Mozambique","1997","0.0665559419929306",""
"Mozambique","1996","0.0632570644773451",""
"Mozambique","1995","0.0695238909866871",""
"Mozambique","1994","0.0692895780518853",""
"Mozambique","1993","0.0723885193918467",""
"Mozambique","1992","0.0697602076700125",""
"Mozambique","1991","0.0739019397927642",""
"Mozambique","1990","0.0737834629364667",""
"Myanmar","2011","0.199423053299147",""
"Myanmar","2010","0.173071518370131",""
"Myanmar","2009","0.201562131054633",""
"Myanmar","2008","0.176420659405716",""
"Myanmar","2007","0.248607924470773",""
"Myanmar","2006","0.249718723162166",""
"Myanmar","2005","0.231429911149674",""
"Myanmar","2004","0.249318393287048",""
"Myanmar","2003","0.198597430526062",""
"Myanmar","2002","0.18691822120129",""
"Myanmar","2001","0.178421826407519",""
"Myanmar","2000","0.208200049532537",""
"Myanmar","1999","0.1871541803415",""
"Myanmar","1998","0.170714189774208",""
"Myanmar","1997","0.160700794641232",""
"Myanmar","1996","0.157788748905566",""
"Myanmar","1995","0.153540418896488",""
"Myanmar","1994","0.139750442704868",""
"Myanmar","1993","0.121282413726647",""
"Myanmar","1992","0.112571124831058",""
"Myanmar","1991","0.0977126404845059",""
"Myanmar","1990","0.101505631020656",""
"Namibia","2011","1.25175706546393",""
"Namibia","2010","1.45908083968229",""
"Namibia","2009","1.48493537199475",""
"Namibia","2008","1.69556910182012",""
"Namibia","2007","1.15788869130581",""
"Namibia","2006","1.13425390332164",""
"Namibia","2005","1.13970417745012",""
"Namibia","2004","0.979296867200448",""
"Namibia","2003","0.945791442417035",""
"Namibia","2002","0.898819028516016",""
"Namibia","2001","1.04430632087908",""
"Namibia","2000","0.865572540521288",""
"Namibia","1999","0.896437496399051",""
"Namibia","1998","1.0536663426753",""
"Namibia","1997","1.02210562302293",""
"Namibia","1996","1.02571381491565",""
"Namibia","1995","0.986459430279274",""
"Namibia","1994","0.822080571518245",""
"Namibia","1993","0.738347397850565",""
"Namibia","1992","0.741302870008305",""
"Namibia","1991","0.692806066492423",""
"Namibia","1990","0.0181349072059922",""
"Nauru","2011","",""
"Nauru","2010","",""
"Nauru","2009","",""
"Nauru","2008","",""
"Nauru","2007","",""
"Nauru","2006","",""
"Nauru","2005","",""
"Nauru","2004","",""
"Nauru","2003","",""
"Nauru","2002","",""
"Nauru","2001","",""
"Nauru","2000","",""
"Nauru","1999","",""
"Nauru","1998","",""
"Nauru","1997","",""
"Nauru","1996","",""
"Nauru","1995","",""
"Nauru","1994","",""
"Nauru","1993","",""
"Nauru","1992","",""
"Nauru","1991","",""
"Nauru","1990","",""
"Nepal","2011","0.159608757681026",""
"Nepal","2010","0.161317306821243",""
"Nepal","2009","0.136347213101946",""
"Nepal","2008","0.114832057952384",""
"Nepal","2007","0.105558638832753",""
"Nepal","2006","0.10385572030132",""
"Nepal","2005","0.128167822484038",""
"Nepal","2004","0.111090401979624",""
"Nepal","2003","0.120361735753935",""
"Nepal","2002","0.112431171036867",""
"Nepal","2001","0.146028181046141",""
"Nepal","2000","0.139504369725956",""
"Nepal","1999","0.141895265779991",""
"Nepal","1998","0.101532998389073",""
"Nepal","1997","0.128572725334632",""
"Nepal","1996","0.117745398579066",""
"Nepal","1995","0.0988570204229754",""
"Nepal","1994","0.0846143062193636",""
"Nepal","1993","0.075022376799734",""
"Nepal","1992","0.0698718941000045",""
"Nepal","1991","0.0517384337550207",""
"Nepal","1990","0.0350275520120147",""
"Netherlands","2011","10.0807149509612",""
"Netherlands","2010","10.9494157864559",""
"Netherlands","2009","10.2265067402391",""
"Netherlands","2008","10.4920655011729",""
"Netherlands","2007","10.4295145220585",""
"Netherlands","2006","10.2046143907481",""
"Netherlands","2005","10.55208461511",""
"Netherlands","2004","10.8924704482311",""
"Netherlands","2003","10.8346905681308",""
"Netherlands","2002","10.7232488370794",""
"Netherlands","2001","10.5369084076239",""
"Netherlands","2000","10.4260693172444",""
"Netherlands","1999","10.3918139110484",""
"Netherlands","1998","10.7611146569713",""
"Netherlands","1997","10.7579882876389",""
"Netherlands","1996","11.2892628803193",""
"Netherlands","1995","10.9146756809339",""
"Netherlands","1994","10.7919238021575",""
"Netherlands","1993","10.8345599728193",""
"Netherlands","1992","10.7425830713098",""
"Netherlands","1991","11.0152906752999",""
"Netherlands","1990","10.6379967389598",""
"Netherlands Antilles","2011","",""
"Netherlands Antilles","2010","",""
"Netherlands Antilles","2009","",""
"Netherlands Antilles","2008","",""
"Netherlands Antilles","2007","",""
"Netherlands Antilles","2006","",""
"Netherlands Antilles","2005","",""
"Netherlands Antilles","2004","",""
"Netherlands Antilles","2003","",""
"Netherlands Antilles","2002","",""
"Netherlands Antilles","2001","",""
"Netherlands Antilles","2000","",""
"Netherlands Antilles","1999","",""
"Netherlands Antilles","1998","",""
"Netherlands Antilles","1997","",""
"Netherlands Antilles","1996","",""
"Netherlands Antilles","1995","",""
"Netherlands Antilles","1994","",""
"Netherlands Antilles","1993","",""
"Netherlands Antilles","1992","",""
"Netherlands Antilles","1991","",""
"Netherlands Antilles","1990","",""
"New Caledonia","2011","15.4292754597936",""
"New Caledonia","2010","15.9105402652012",""
"New Caledonia","2009","11.7289174481118",""
"New Caledonia","2008","13.7074665140814",""
"New Caledonia","2007","12.4829941201158",""
"New Caledonia","2006","11.9646259206171",""
"New Caledonia","2005","12.409638238149",""
"New Caledonia","2004","11.3388185953938",""
"New Caledonia","2003","12.4202915567759",""
"New Caledonia","2002","11.1498897666728",""
"New Caledonia","2001","8.91384122027496",""
"New Caledonia","2000","10.9480929479549",""
"New Caledonia","1999","9.87968271382593",""
"New Caledonia","1998","8.93597293696353",""
"New Caledonia","1997","9.23584151806035",""
"New Caledonia","1996","9.11571478037965",""
"New Caledonia","1995","9.14715146390445",""
"New Caledonia","1994","9.32104941509873",""
"New Caledonia","1993","9.80877670031954",""
"New Caledonia","1992","10.0452648056353",""
"New Caledonia","1991","10.3872578042466",""
"New Caledonia","1990","9.63872028100654",""
